Respondent ID,Ad ID,BrandRecall_anchor_authenticity,Credibility_anchor_authenticity,Enjoyment_anchor_authenticity,Involvement_anchor_authenticity,Memory_anchor_authenticity,Optimisation_anchor_authenticity,Persuasion_anchor_authenticity,Relevance_anchor_authenticity,Understanding_anchor_authenticity,BrandRecall_anchor_brand_recall,BrandRecall_anchor_branding,Credibility_anchor_branding,Enjoyment_anchor_branding,Involvement_anchor_branding,Memory_anchor_branding,Optimisation_anchor_branding,Persuasion_anchor_branding,Relevance_anchor_branding,Understanding_anchor_branding,BrandRecall_anchor_confusion_clarity,Credibility_anchor_confusion_clarity,Enjoyment_anchor_confusion_clarity,Involvement_anchor_confusion_clarity,Memory_anchor_confusion_clarity,Optimisation_anchor_confusion_clarity,Persuasion_anchor_confusion_clarity,Relevance_anchor_confusion_clarity,Understanding_anchor_confusion_clarity,BrandRecall_anchor_credibility,Credibility_anchor_credibility,Enjoyment_anchor_credibility,Involvement_anchor_credibility,Memory_anchor_credibility,Optimisation_anchor_credibility,Persuasion_anchor_credibility,Relevance_anchor_credibility,Understanding_anchor_credibility,BrandRecall_anchor_enjoyability,Credibility_anchor_enjoyability,Enjoyment_anchor_enjoyability,Involvement_anchor_enjoyability,Memory_anchor_enjoyability,Optimisation_anchor_enjoyability,Persuasion_anchor_enjoyability,Relevance_anchor_enjoyability,Understanding_anchor_enjoyability,BrandRecall_anchor_involvement,Credibility_anchor_involvement,Enjoyment_anchor_involvement,Involvement_anchor_involvement,Memory_anchor_involvement,Optimisation_anchor_involvement,Persuasion_anchor_involvement,Relevance_anchor_involvement,Understanding_anchor_involvement,BrandRecall_anchor_personal_relevance,Credibility_anchor_personal_relevance,Enjoyment_anchor_personal_relevance,Involvement_anchor_personal_relevance,Memory_anchor_personal_relevance,Optimisation_anchor_personal_relevance,Persuasion_anchor_personal_relevance,Relevance_anchor_personal_relevance,Understanding_anchor_personal_relevance,BrandRecall_anchor_persuasion,Credibility_anchor_persuasion,Enjoyment_anchor_persuasion,Involvement_anchor_persuasion,Memory_anchor_persuasion,Optimisation_anchor_persuasion,Persuasion_anchor_persuasion,Relevance_anchor_persuasion,Understanding_anchor_persuasion,BrandRecall_anchor_relevance,Credibility_anchor_relevance,Enjoyment_anchor_relevance,Involvement_anchor_relevance,Memory_anchor_relevance,Optimisation_anchor_relevance,Persuasion_anchor_relevance,Relevance_anchor_relevance,Understanding_anchor_relevance,BrandRecall_anchor_reliability_durability,Credibility_anchor_reliability_durability,Enjoyment_anchor_reliability_durability,Involvement_anchor_reliability_durability,Memory_anchor_reliability_durability,Optimisation_anchor_reliability_durability,Persuasion_anchor_reliability_durability,Relevance_anchor_reliability_durability,Understanding_anchor_reliability_durability,BrandRecall_anchor_scepticism,Credibility_anchor_scepticism,Enjoyment_anchor_scepticism,Involvement_anchor_scepticism,Memory_anchor_scepticism,Optimisation_anchor_scepticism,Persuasion_anchor_scepticism,Relevance_anchor_scepticism,Understanding_anchor_scepticism,Understanding_anchor_understanding_accuracy,BrandRecall_anchor_value_for_money,Credibility_anchor_value_for_money,Enjoyment_anchor_value_for_money,Involvement_anchor_value_for_money,Memory_anchor_value_for_money,Optimisation_anchor_value_for_money,Persuasion_anchor_value_for_money,Relevance_anchor_value_for_money,Understanding_anchor_value_for_money,anchor_enjoyability_overall_mean,anchor_enjoyability_overall_std,anchor_involvement_overall_mean,anchor_involvement_overall_std,anchor_credibility_overall_mean,anchor_credibility_overall_std,anchor_persuasion_overall_mean,anchor_persuasion_overall_std,anchor_branding_overall_mean,anchor_branding_overall_std,anchor_confusion_clarity_overall_mean,anchor_confusion_clarity_overall_std,anchor_scepticism_overall_mean,anchor_scepticism_overall_std,anchor_authenticity_overall_mean,anchor_authenticity_overall_std,anchor_personal_relevance_overall_mean,anchor_personal_relevance_overall_std,anchor_relevance_overall_mean,anchor_relevance_overall_std,anchor_value_for_money_overall_mean,anchor_value_for_money_overall_std,anchor_reliability_durability_overall_mean,anchor_reliability_durability_overall_std,anchor_brand_recall_overall_mean,anchor_brand_recall_overall_std,anchor_understanding_accuracy_overall_mean,anchor_understanding_accuracy_overall_std,n_themes_scored,Order Shown,Brand,Ad / Platform
R01375,AD138,,0.5307999,0.49078315,0.5338227,0.2970343,0.20626935,0.20460217,0.41052127,0.28961653,,,0.5354457,0.25865245,0.49334416,0.2751624,0.3547605,0.29506674,0.21229377,0.40698093,,0.32706493,0.3108782,0.3827523,0.39318484,0.1516728,0.11920475,0.30563688,0.35826668,,0.752028,0.34393227,0.60098594,0.33869457,0.37019065,0.30751026,0.31597552,0.46550915,,0.5227802,0.58900785,0.6710858,0.33267078,0.23761392,0.25611278,0.3782562,0.40314585,,0.50629383,0.37981924,0.8112266,0.40025586,0.2798868,0.2288528,0.38808158,0.44920063,,0.46354347,0.2793088,0.45659298,0.26792443,0.25624478,0.19311625,0.4946591,0.3419888,,0.5973858,0.29883605,0.535346,0.24668911,0.48431158,0.47004396,0.28633943,0.39450803,,0.44038683,0.27089092,0.4934231,0.3164532,0.2757885,0.22691688,0.55096513,0.36133188,,0.60247767,0.2591107,0.4226142,0.24590851,0.4251962,0.3934914,0.24524337,0.3354363,,0.395658,0.38979185,0.43547556,0.32625797,0.20731895,0.17622566,0.27823594,0.33657232,0.8082558512687683,,0.49272108,0.3019305,0.42766085,0.22006223,0.3783973,0.45317662,0.20102778,0.42946842,0.42383417,0.15667555,0.43045217,0.17715032,0.4368533,0.16086827,0.41418248,0.12782377,0.35396335,0.115886144,0.29358268,0.10293369,0.31819203,0.09206334,0.37043118,0.13880779,0.34417233,0.11345806,0.36701956,0.11648328,0.3630556,0.10966911,0.3661848,0.12232868,,,0.8082558512687683,,8,2,Havells,YouTube Pre-roll 10s
R01376,AD138,,0.4994847,0.4384442,0.24459194,0.26995733,0.30472696,,0.4202368,,,,0.28546047,0.16436212,0.14195335,0.18781762,0.55050915,,0.15890445,,,0.43484205,0.4184258,0.32790232,0.31507146,0.30331725,,0.43721196,,,0.578345,0.31067082,0.2102067,0.21345451,0.53951406,,0.31188473,,,0.4032076,0.27973652,0.27041253,0.22956118,0.34088263,,0.21329257,,,0.44129735,0.3087855,0.44152617,0.32566842,0.41563228,,0.31012967,,,0.31318063,0.25394264,0.1997026,0.24317141,0.30287477,,0.40361392,,,0.3653282,0.20576756,0.2478799,0.17625178,0.4959509,,0.19244932,,,0.338091,0.2922348,0.26739687,0.30432504,0.29584324,,0.49761063,,,0.36546227,0.21876644,0.18838304,0.2647216,0.4184278,,0.21258181,,,0.63795775,0.5400182,0.36187273,0.25466254,0.34131598,,0.45080048,,,,0.39906773,0.273573,0.22951023,0.17006102,0.3349067,,0.2369727,,0.2895155,0.071315475,0.37383988,0.06555929,0.3606793,0.16034907,0.2806046,0.1256061,0.24816787,0.15666272,0.37279513,0.06364915,0.43110463,0.14073037,0.36290696,0.1036041,0.286081,0.07094469,0.33258358,0.08401189,0.27401522,0.08186014,0.27805716,0.093129225,,,,,6,4,Havells,YouTube Pre-roll 10s
R01377,AD138,0.3508469,0.485758,0.3454663,0.22257252,0.28577757,0.29003054,0.3275878,0.296277,0.20964286,0.5,0.4519592,0.31697866,0.15397167,0.11468351,0.38833952,0.35717833,0.26418567,0.16525641,0.35567847,0.38275298,0.41502073,0.3545897,0.3243001,0.3072172,0.32557118,0.40209383,0.3460747,0.26244938,0.4198283,0.61498344,0.26200542,0.18036322,0.46438634,0.52673924,0.39438847,0.28114966,0.4189681,0.521834,0.39639947,0.35555345,0.25451797,0.4035336,0.22671388,0.277211,0.2500154,0.3453337,0.5973238,0.51766765,0.41416162,0.41814667,0.45939648,0.2735986,0.34055975,0.30107996,0.364711,0.37107748,0.3292165,0.2115787,0.18442178,0.34755486,0.24183257,0.25500333,0.3160651,0.28871113,0.42443573,0.4271898,0.2255341,0.21237072,0.36515865,0.46559623,0.5049217,0.21159065,0.36300087,0.37225786,0.36031705,0.2825822,0.25367847,0.3580184,0.26533195,0.28357407,0.40948346,0.29678166,0.32982975,0.45088735,0.22607173,0.16754083,0.30586505,0.43717805,0.37906036,0.16666327,0.30318275,0.33098966,0.559635,0.41122037,0.3482528,0.29677892,0.3099699,0.45051688,0.28355986,0.231312,0.8345465064048767,0.27474418,0.43800482,0.24517384,0.19241244,0.4011183,0.38705903,0.45773676,0.19372502,0.38525158,0.33679026,0.09528856,0.4096273,0.10401137,0.39586803,0.13622835,0.35553315,0.113234356,0.28535903,0.11764829,0.3466744,0.048352726,0.35802615,0.100323915,0.31266215,0.081357,0.28282905,0.06372189,0.32022503,0.05529665,0.33058065,0.104340106,0.30736434,0.10551723,0.5,,0.8345465064048767,,9,2,Havells,YouTube Pre-roll 10s
R01378,AD138,0.24056078,0.60952103,0.53565705,0.46693233,0.32689685,0.3854473,0.2579203,0.386817,0.33672553,1.0,0.4320204,0.24599904,0.5046745,0.225454,0.2564955,0.3804858,0.2765397,0.23590577,0.42306852,0.25611472,0.33018988,0.40511563,0.3284422,0.30988717,0.44785774,0.14332397,0.22627814,0.32944617,0.3609529,0.63227785,0.5753556,0.34470692,0.3375953,0.4460853,0.35917237,0.3208999,0.48798093,0.44298676,0.3222,0.7875659,0.49055856,0.283969,0.41117635,0.2948523,0.31189445,0.46356156,0.42861316,0.34864455,0.7429186,0.5621549,0.3869595,0.556495,0.32627016,0.3463595,0.4326211,0.3251676,0.36775035,0.43251756,0.2744392,0.35121775,0.4087456,0.31516257,0.5800729,0.32185867,0.34066525,0.3596549,0.52423346,0.32860634,0.31652862,0.41451,0.59373164,0.34027004,0.41947454,0.2759479,0.4030132,0.45387876,0.3398967,0.39879873,0.43938774,0.35469192,0.6005204,0.33254275,0.2683324,0.42884275,0.38618514,0.25810006,0.3109584,0.27655256,0.40664434,0.30295393,0.38971385,0.2638648,0.44565946,0.4546493,0.36818227,0.2732739,0.38965565,0.2083934,0.2524101,0.29673618,0.6786230206489563,0.2659064,0.43932244,0.39346117,0.26191807,0.3699128,0.29584366,0.48005003,0.33516675,0.37834612,0.4231961,0.15728682,0.45900404,0.13695274,0.42944747,0.11355768,0.4041861,0.09629286,0.3311826,0.10441383,0.3085173,0.091413714,0.32809168,0.089026,0.3940531,0.12339183,0.3752147,0.09091199,0.3998531,0.09372679,0.3577697,0.07534934,0.33647594,0.066061065,1.0,,0.6786230206489563,,9,3,Havells,YouTube Pre-roll 10s
R01379,AD138,,0.5945771,0.42952523,0.45240927,0.27251926,0.27579194,0.25931904,0.44641,,,,0.39951345,0.44709265,0.43483496,0.3049886,0.51803905,0.27858526,0.27198875,,,0.35246524,0.3016616,0.41946,0.330708,0.31755134,0.17542505,0.2989722,,,0.7014863,0.43479326,0.5161011,0.32536352,0.39238274,0.31677344,0.3849529,,,0.5221652,0.60646164,0.5933694,0.31124854,0.32474944,0.2857232,0.37455785,,,0.58822715,0.5276031,0.7463498,0.35363397,0.39318356,0.3539217,0.39291227,,,0.4313664,0.38646552,0.40166146,0.27380916,0.32189086,0.3064872,0.6198789,,,0.5740613,0.5189873,0.48897803,0.2418115,0.49442798,0.54942775,0.3880733,,,0.46984825,0.37413844,0.44263738,0.29109302,0.3055404,0.345955,0.67798233,,,0.5428982,0.43461296,0.36604294,0.21592373,0.42296147,0.34551346,0.3109315,,,0.4441475,0.3904427,0.42215127,0.27429473,0.30436102,0.22733843,0.30195993,,,,0.4904042,0.44162226,0.3375227,0.26213813,0.34655035,0.37025493,0.33189034,,0.43118218,0.13867356,0.4794045,0.14827023,0.43883616,0.13404475,0.4651096,0.11482503,0.3792918,0.09532264,0.31374907,0.07356834,0.33781365,0.08147958,0.3900788,0.12544169,0.39165136,0.11532449,0.41531354,0.13335566,0.36862612,0.07561411,0.37698346,0.10358249,,,,,7,4,Havells,YouTube Pre-roll 10s
R01380,AD138,0.15643194,0.43493655,0.36599997,0.3423333,0.31805673,0.3213914,0.15508075,0.38876805,0.3497728,0.0,0.14012618,0.12813024,0.19603272,0.18320246,0.4145936,0.3618222,0.3126665,0.13084054,0.4574922,0.2411982,0.37192327,0.3358788,0.36299476,0.41879982,0.44224513,0.11771077,0.32095152,0.6326989,0.11763919,0.3948632,0.28816268,0.28175336,0.49227765,0.43195584,0.25656953,0.29003885,0.48659766,0.16968164,0.2011982,0.36231396,0.37913224,0.43384984,0.4700444,0.19442461,0.18032174,0.46588895,0.18337166,0.24715781,0.30932143,0.46095794,0.4983123,0.6294686,0.26638028,0.22372696,0.4918292,0.17032845,0.22302212,0.24806798,0.2151497,0.33900666,0.3134411,0.24811654,0.32341218,0.37173063,0.14434226,0.23705426,0.22994411,0.280384,0.3464516,0.37192595,0.4758991,0.18085259,0.3327449,0.15602517,0.27265504,0.2761356,0.2958915,0.34029475,0.37784076,0.27371833,0.43991482,0.3680352,0.096988544,0.2606286,0.22111104,0.21735115,0.3964539,0.28990638,0.36151278,0.16914059,0.28536606,0.18112004,0.3996063,0.375,0.36078656,0.3681267,0.3951926,0.17555954,0.36788037,0.44336993,0.3070487380027771,0.08150774,0.25482294,0.28062406,0.23941116,0.36666963,0.31701127,0.44014734,0.1921768,0.30300456,0.3174284,0.12940969,0.36783624,0.15515986,0.337762,0.12302489,0.28884432,0.103624314,0.25832295,0.1296388,0.360489,0.14127098,0.340738,0.095386446,0.3147524,0.096922256,0.27247503,0.066994116,0.3111679,0.08179159,0.2750417,0.10260994,0.25538433,0.09248678,0.0,,0.3070487380027771,,9,3,Havells,YouTube Pre-roll 10s
R01381,AD139,0.27268088,0.6339436,0.46879196,0.4540193,0.34965676,0.21320397,,0.4749795,0.16958098,0.0,0.4791414,0.43253705,0.22937915,0.43895382,0.5126129,0.28999633,,0.27957156,0.21454346,0.37000215,0.35957438,0.25187898,0.39684537,0.37394086,0.22030817,,0.3446146,0.15622714,0.31285334,0.8053676,0.33094007,0.52886176,0.44768625,0.34812284,,0.40226448,0.24611798,0.26101974,0.5090478,0.5678294,0.64318097,0.4269804,0.22614954,,0.4511264,0.19385108,0.33884963,0.56748617,0.34765846,0.77546966,0.4904328,0.32910565,,0.46649015,0.14418489,0.23570946,0.500333,0.28029802,0.41643322,0.33393925,0.22676875,,0.5815097,0.16366532,0.38969392,0.5402968,0.30637464,0.5078087,0.4618327,0.40424818,,0.34993947,0.29441613,0.23778252,0.51252675,0.28046793,0.4708168,0.32521594,0.31654707,,0.6443962,0.1814128,0.3105598,0.53590256,0.24020974,0.3879249,0.3714105,0.32551745,,0.2828018,0.3141837,0.39894056,0.49789354,0.38719985,0.4144809,0.3873862,0.26781714,,0.33702853,0.115179345,0.6558691263198853,0.29349634,0.53160876,0.28434634,0.36497244,0.3514499,0.41802183,,0.26205128,0.32520613,0.40989816,0.16638596,0.43245968,0.1890372,0.42777678,0.17556833,0.40682632,0.09047524,0.35959196,0.118664004,0.30917394,0.08779026,0.35074076,0.11542818,0.3796071,0.15648153,0.3423321,0.14551629,0.37114576,0.15660965,0.3538941,0.087477714,0.34606382,0.08971363,0.0,,0.6558691263198853,,8,3,Bajaj Electricals,TVC 30s
R01382,AD139,0.17729388,0.34620377,0.37991405,0.31479287,0.3673957,0.25762498,0.29276097,0.34552118,0.28999797,1.0,0.39151838,0.110541426,0.22567864,0.17796734,0.44574216,0.49914268,0.162676,0.11079667,0.30660227,0.18486279,0.30589968,0.35313156,0.39077204,0.35119045,0.32394385,0.299449,0.34194094,0.26324072,0.24750794,0.41682935,0.30524027,0.27436304,0.4494697,0.3448447,0.24597575,0.24614409,0.35591704,0.26626053,0.17491943,0.345105,0.32291624,0.47999984,0.32064816,0.38152838,0.19057493,0.38558418,0.24938962,0.25145268,0.30717197,0.4951246,0.5021369,0.36218673,0.334792,0.23635767,0.4026573,0.21657686,0.22748479,0.25214404,0.23729625,0.40804368,0.34943366,0.22910449,0.36884767,0.25496048,0.2811167,0.29694426,0.2597882,0.22802363,0.43242735,0.4625321,0.34900987,0.18678005,0.4535972,0.16993764,0.28371942,0.28135696,0.30324644,0.37252325,0.33089906,0.2794441,0.57208073,0.29957244,0.24994639,0.28635842,0.24753308,0.17894231,0.39851594,0.3988965,0.22851434,0.1661158,0.3831455,0.2027181,0.324593,0.3944631,0.35730162,0.37367493,0.30167237,0.2948192,0.29699028,0.22484261,0.6472495794296265,0.22766288,0.26932445,0.2927182,0.21309508,0.35879183,0.31407186,0.29127386,0.17280458,0.39298913,0.3186152,0.09682204,0.34902993,0.10120138,0.3206991,0.07626531,0.32780215,0.101841405,0.27007395,0.14672408,0.31271455,0.060418673,0.30789724,0.0640599,0.30794504,0.06303868,0.28265464,0.0721491,0.32142,0.10844068,0.28141463,0.070023835,0.28199646,0.09125261,1.0,,0.6472495794296265,,9,3,Bajaj Electricals,TVC 30s
R01383,AD139,0.33831918,0.59959936,0.51874495,0.40900254,0.38591716,0.28886744,,0.42308697,0.16920082,0.0,0.35211843,0.2569523,0.49478805,0.22809106,0.5584695,0.36136147,,0.25286493,0.22373404,0.4052492,0.32985562,0.38339236,0.30749005,0.36792627,0.2328279,,0.26868668,0.15621488,0.3045584,0.58449966,0.5714711,0.3341456,0.54622346,0.38300002,,0.34100714,0.26269355,0.39454317,0.36151692,0.8059302,0.43269193,0.5282797,0.30062678,,0.2810305,0.20164002,0.45281145,0.40545985,0.61756945,0.60089374,0.5202592,0.3121969,,0.34513488,0.15990281,0.32706776,0.3600666,0.4448925,0.26866058,0.4476546,0.31653678,,0.56709874,0.17726567,0.26799768,0.34988198,0.48331502,0.30716622,0.4807879,0.48334023,,0.34216198,0.35861963,0.30247656,0.39796492,0.41597894,0.3516809,0.37973905,0.3478999,,0.63204587,0.20076397,0.22370543,0.38874215,0.3871547,0.25828767,0.47095695,0.4198741,,0.2641199,0.33737126,0.3364775,0.40855235,0.45341453,0.2988251,0.38146546,0.3060133,,0.2721865,0.11466366,0.6658841371536255,0.25339127,0.38780993,0.41152984,0.23621276,0.41923326,0.40389028,,0.29669243,0.38958976,0.4132824,0.1873799,0.42677853,0.1547373,0.41594988,0.13030551,0.38415882,0.086204275,0.34104747,0.12694964,0.30645537,0.08402935,0.3214498,0.103348784,0.3915923,0.13288575,0.3636554,0.12093763,0.37856877,0.12253037,0.3497937,0.07521626,0.34377652,0.08781547,0.0,,0.6658841371536255,,8,3,Bajaj Electricals,TVC 30s
R01384,AD139,0.14239949,0.48911056,0.3237717,0.30980182,0.36630788,0.28903687,0.35390812,0.48193184,0.19729397,0.0,0.2677648,0.32303876,0.20699531,0.19736466,0.556923,0.54817253,0.3999726,0.25054848,0.35255304,0.26300922,0.41875726,0.3747615,0.4087807,0.3904394,0.36842793,0.45046118,0.48282063,0.15553959,0.16099395,0.6206453,0.27113047,0.27125382,0.524492,0.43245974,0.5835995,0.3991232,0.28863302,0.18711844,0.29038817,0.43396574,0.29798234,0.47412035,0.47398543,0.45422453,0.40110466,0.27301666,0.19441296,0.35329282,0.39073083,0.5100339,0.51198757,0.54017025,0.5267565,0.5062878,0.23370081,0.19380815,0.28486606,0.23474285,0.23344427,0.3891801,0.33793047,0.3821111,0.4835195,0.23175813,0.18980476,0.39076748,0.22560397,0.2389027,0.45678353,0.4409004,0.6018655,0.33341065,0.45055723,0.1500757,0.29807445,0.27283904,0.3049672,0.357807,0.34170112,0.37924448,0.58022773,0.23603126,0.15472396,0.44453323,0.21252349,0.2074637,0.41702184,0.33811036,0.4481746,0.274165,0.36333802,0.16009854,0.6426346,0.45457906,0.41762948,0.39126852,0.3554357,0.4990292,0.51437706,0.1645087,0.6951471567153931,0.1487365,0.45785192,0.22003415,0.23674522,0.4099674,0.3231131,0.5000673,0.293222,0.39836934,0.3651007,0.104861155,0.41859707,0.1326353,0.39470345,0.1586674,0.36984402,0.13466913,0.34481478,0.13485144,0.3681108,0.10058255,0.3999512,0.15816177,0.32817358,0.114667386,0.30792895,0.0962409,0.324552,0.11821489,0.33201188,0.11797625,0.3177838,0.1101959,0.0,,0.6951471567153931,,9,4,Bajaj Electricals,TVC 30s
R01385,AD139,0.14209582,0.59002626,0.49118596,0.5240687,0.36036965,0.39782354,,0.42415687,0.2274355,1.0,0.35253003,0.44088307,0.5196483,0.4800745,0.4439284,0.4604082,,0.19755322,0.2557383,0.19248265,0.30917776,0.37317535,0.39199173,0.31711495,0.33123752,,0.30039024,0.2002,0.23578091,0.59399974,0.56154025,0.54967135,0.45573202,0.51581,,0.308789,0.28652278,0.23922616,0.48422596,0.7960477,0.6420142,0.40861598,0.37709695,,0.33924627,0.30642727,0.22592959,0.4660979,0.59604603,0.7310345,0.43878415,0.3931258,,0.40275693,0.267241,0.19634266,0.37971643,0.4353731,0.41215876,0.39986798,0.38809288,,0.46515295,0.21212424,0.25102955,0.5065858,0.4479543,0.5105475,0.43863893,0.47296998,,0.2830068,0.37045985,0.14039056,0.3776337,0.39837918,0.45664543,0.34757864,0.4153028,,0.61240554,0.21964957,0.24959286,0.4815008,0.3719727,0.39183268,0.41792962,0.38264588,,0.2501204,0.35139728,0.17098834,0.41887808,0.4526732,0.4554719,0.35023153,0.37161666,,0.28232908,0.17711303,0.6421587467193604,0.1995862,0.3938101,0.41762382,0.37985584,0.38558674,0.39990997,,0.25283387,0.3453913,0.44911256,0.18597856,0.440127,0.16431239,0.43848076,0.14089964,0.4101491,0.09901419,0.3938455,0.11447048,0.3019713,0.07236725,0.33491272,0.114374734,0.39464527,0.15025714,0.36110362,0.10061767,0.37099817,0.14392675,0.34682474,0.07851046,0.36212403,0.07936261,1.0,,0.6421587467193604,,8,5,Bajaj Electricals,TVC 30s
R01386,AD139,,0.60963345,0.25138688,0.32677972,0.4086703,0.3361248,0.3275878,0.45226932,0.14093624,,,0.39223403,0.105168715,0.15424222,0.5980368,0.34710044,0.26418567,0.22203216,0.17981188,,0.4181364,0.30689892,0.38732246,0.4207977,0.2479937,0.40209383,0.45769924,0.1163216,,0.60475796,0.18594013,0.25216922,0.47757837,0.5403125,0.39438847,0.36034122,0.22185796,,0.35089886,0.30679023,0.3223582,0.46738306,0.2645291,0.277211,0.32909685,0.16763851,,0.37163323,0.30537197,0.4441852,0.5764989,0.33088958,0.34055975,0.35835326,0.118378155,,0.34123462,0.14198747,0.2515584,0.39512187,0.29552722,0.25500333,0.48863372,0.14100765,,0.386813,0.16086213,0.2128677,0.4994415,0.48261094,0.5049217,0.29374778,0.28104475,,0.3328488,0.19185883,0.26795247,0.37192288,0.31623566,0.28357407,0.53724754,0.14443514,,0.39988476,0.20539643,0.2347002,0.43729037,0.4880119,0.37906036,0.26043236,0.2886008,,0.74657273,0.36583215,0.39957762,0.43010825,0.3373475,0.45051688,0.492167,0.11116991,0.674684464931488,,0.41544792,0.20553374,0.22652785,0.39836028,0.3757112,0.45773676,0.28343484,0.40998864,0.31073824,0.08483178,0.35573375,0.12903048,0.37966824,0.15368764,0.3527887,0.13507123,0.2828515,0.15955758,0.344658,0.11464294,0.4166615,0.17661937,0.35667357,0.13919188,0.2887593,0.11949784,0.30575943,0.11936042,0.34659266,0.09482538,0.33667216,0.10321634,,,0.674684464931488,,8,1,Bajaj Electricals,TVC 30s
R01387,AD139,0.30211565,0.40299833,0.44177532,0.3908585,0.34768716,0.27965996,0.32148555,0.43608254,,0.0,0.49603355,0.50654125,0.39448953,0.22110058,0.39661554,0.36528468,0.24287556,0.24500112,,0.3317366,0.2274633,0.30203035,0.3350223,0.31192768,0.21471962,0.21557552,0.27310082,,0.42425388,0.615879,0.42837805,0.31331086,0.42542237,0.36743292,0.35517642,0.3468966,,0.43111768,0.3820748,0.6308137,0.4348701,0.4630524,0.29077634,0.3215379,0.2644265,,0.44772267,0.35834438,0.5068513,0.5304451,0.4920003,0.31819472,0.34602135,0.33676118,,0.33093998,0.36047792,0.41008824,0.24410449,0.34670365,0.33640885,0.28980303,0.62371117,,0.3510276,0.5495901,0.53910196,0.34504217,0.4444902,0.50242525,0.531531,0.3329237,,0.29496723,0.34489167,0.40107653,0.3168009,0.3366824,0.40232727,0.325144,0.6738395,,0.3119482,0.568647,0.46221268,0.27721816,0.4078102,0.42409027,0.39505363,0.2770957,,0.33715847,0.2832374,0.4144231,0.32086548,0.34455684,0.27361694,0.31365174,0.31357414,,,0.29450288,0.4569644,0.43820882,0.22713944,0.37060085,0.39103198,0.5007002,0.30561906,,0.40233368,0.117217034,0.41704264,0.086347446,0.40959376,0.093588784,0.4495165,0.09396054,0.35849273,0.11260257,0.27644703,0.051168624,0.32513553,0.04340409,0.36533287,0.06151589,0.36777967,0.11433388,0.3869662,0.122029886,0.37309596,0.09251847,0.3905095,0.10013665,0.0,,,,8,1,Bajaj Electricals,TVC 30s
R01388,AD139,0.048927516,0.43966487,0.40540132,0.31887132,0.34078765,0.24934249,0.23629321,0.43655115,,1.0,0.27672413,0.13174678,0.5058816,0.19142467,0.4319285,0.27368343,0.15943588,0.1702205,,0.037035357,0.3937485,0.38124418,0.41948277,0.28178728,0.26300073,0.2554497,0.36097714,,0.16640708,0.46859533,0.5522176,0.27926844,0.3796098,0.36545265,0.2694456,0.32731676,,0.1556145,0.20930368,0.6014874,0.3049216,0.37823918,0.24933825,0.20968328,0.2593335,,0.14342394,0.2666766,0.62247676,0.5034093,0.4016878,0.33560956,0.25934243,0.29716527,,0.15730171,0.25670037,0.4427609,0.2184165,0.29375443,0.21776229,0.21779509,0.3243506,,0.24658233,0.26519915,0.5248716,0.23930345,0.3988935,0.37469006,0.44854262,0.21510795,,0.11362442,0.2885264,0.4332668,0.29824418,0.28199694,0.29519388,0.270284,0.4497342,,0.20314305,0.2682602,0.46874356,0.1785878,0.39116558,0.3265494,0.32451144,0.18881103,,0.07274606,0.39367214,0.4354748,0.3896135,0.38147947,0.30417243,0.30140632,0.39254782,,,0.19564398,0.25343895,0.48789966,0.21570715,0.37821916,0.4358951,0.3904066,0.20641981,,0.29599017,0.14059165,0.35372394,0.15173875,0.35103917,0.120579876,0.33914882,0.11381997,0.2676307,0.13593236,0.2990907,0.12317984,0.33388907,0.11516353,0.30947995,0.13105336,0.26610523,0.08802274,0.30385885,0.104308665,0.3204538,0.115659066,0.2937215,0.10369493,1.0,,,,8,2,Bajaj Electricals,TVC 30s
R01389,AD139,0.198627,0.37026453,0.41194415,0.24253976,0.35909957,0.23949932,0.13755527,0.3364073,0.29874623,1.0,0.37946597,0.33011883,0.42268816,0.14224896,0.36731762,0.29650393,0.11508897,0.17989647,0.32987452,0.19386874,0.31352648,0.43612033,0.3925653,0.3124876,0.39420375,0.17890006,0.30798137,0.30002692,0.3338811,0.5137636,0.48520216,0.2304223,0.36090735,0.25513658,0.25637737,0.24134395,0.38811228,0.36407638,0.2507369,0.5439961,0.2553932,0.39496505,0.280434,0.13096865,0.26296043,0.34080684,0.36104554,0.37622586,0.55377454,0.47258982,0.45070395,0.36758566,0.2021521,0.2851052,0.36001736,0.2941965,0.3069433,0.4357338,0.20257589,0.31160277,0.24969411,0.18494841,0.40834528,0.27866092,0.308885,0.48911646,0.32309443,0.17504977,0.39353567,0.30184722,0.3871722,0.17312846,0.425527,0.2571022,0.33553016,0.4101778,0.29628074,0.33105117,0.32152203,0.21921712,0.54520416,0.31333905,0.2446833,0.50093687,0.30248898,0.13436405,0.32787174,0.18702613,0.30663672,0.17150986,0.41988274,0.20912087,0.38862276,0.42253757,0.28840658,0.3574179,0.27992085,0.16972846,0.29463974,0.26558185,0.650280237197876,0.24923974,0.4425176,0.33571112,0.16199623,0.30381006,0.19540775,0.45096284,0.17454734,0.37546566,0.31381527,0.1158386,0.3810222,0.10327266,0.34057185,0.10606525,0.33081734,0.10703227,0.28480038,0.111318134,0.31440893,0.08691556,0.29733074,0.08145762,0.28829813,0.089918576,0.29696676,0.0836738,0.33660272,0.094507955,0.29885092,0.11089048,0.28837782,0.119439796,1.0,,0.650280237197876,,9,1,Bajaj Electricals,TVC 30s
